train_no,train_name,route_id,train_type,priority,journey_date,day_of_week,month,season,is_festival_day,station_seq,from_station,to_station,distance_from_origin_km,section_distance_km,scheduled_arrival_min_from_origin,scheduled_departure_min_from_origin,halt_min_scheduled,section_permissible_speed_kmph,section_scheduled_avg_speed_kmph,fog_prone_section,congestion_level_static,departure_hour_of_day,weather_condition,visibility_m,temperature_c,is_tsr_event,tsr_effective_speed_kmph,prev_station_arrival_delay_min,rolling_avg_delay_last3_min,arrival_delay_min,actual_running_min,section_avg_speed_kmph,speed_anomaly_flag,recovered_min
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-08,3,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,16.3,False,,78.2,79.3,98.2,35.0,17.1,True,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-08,3,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,24.3,False,,98.2,95.8,111.1,67.9,37.1,False,1.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-09,4,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,20.4,False,,0.0,15.6,15.6,35.6,25.3,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-09,4,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,20.3,False,,15.6,27.2,38.9,58.3,31.9,True,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-09,4,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,14.7,False,,38.9,39.6,64.3,70.4,34.9,True,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-09,4,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,19.9,False,,64.3,59.0,73.9,24.6,24.4,True,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-09,4,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,15.7,False,,73.9,80.1,102.0,83.1,30.3,False,1.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-10,5,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,20.2,False,,0.0,31.9,31.9,51.9,17.3,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-10,5,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,16.1,False,,31.9,36.2,40.6,43.7,42.6,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-10,5,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.4,False,,40.6,46.9,68.1,72.5,33.9,True,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-10,5,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,12.7,False,,68.1,61.9,77.0,23.9,25.1,True,0.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-10,5,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,15.1,False,,77.0,75.6,81.7,59.7,42.2,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-11,6,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,20.0,False,,0.0,9.4,9.4,29.4,30.6,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-11,6,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,18.6,False,,9.4,16.5,23.6,49.2,37.8,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-11,6,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.6,False,,23.6,31.1,60.4,81.8,30.1,True,1.1
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-11,6,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,23.8,False,,60.4,59.6,94.7,49.3,12.2,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-11,6,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,12.3,False,,94.7,86.2,103.6,63.9,39.4,False,1.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-12,0,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,24.6,False,,0.0,16.2,16.2,36.2,24.9,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-12,0,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,27.7,False,,16.2,24.6,33.1,51.9,35.8,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-12,0,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.4,False,,33.1,27.1,31.9,43.8,56.2,False,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-12,0,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,20.9,False,,31.9,35.9,42.7,25.8,23.3,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-12,0,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,11.4,False,,42.7,48.3,70.2,82.5,30.5,False,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-13,1,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,16.6,False,,0.0,2.9,2.9,22.9,39.4,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-13,1,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,15.2,False,,2.9,4.8,6.7,38.8,47.9,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-13,1,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,16.7,False,,6.7,9.5,18.9,57.2,43.0,False,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-13,1,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,20.8,False,,18.9,20.7,36.5,32.6,18.4,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-13,1,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,22.7,False,,36.5,39.0,61.6,80.1,31.5,False,1.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-14,2,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,12.7,False,,0.0,31.1,31.1,51.1,17.6,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-14,2,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,21.2,False,,31.1,33.9,36.6,40.5,45.9,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-14,2,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,22.6,False,,36.6,43.7,63.4,71.8,34.3,True,1.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-14,2,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,18.7,False,,63.4,55.9,67.8,19.4,30.9,False,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-14,2,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,21.4,False,,67.8,69.6,77.6,64.8,38.9,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-15,3,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,19.3,False,,0.0,16.6,16.6,36.6,24.6,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-15,3,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,19.0,False,,16.6,31.4,46.2,64.6,28.8,True,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-15,3,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,22.4,False,,46.2,43.2,66.8,65.6,37.5,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-15,3,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,17.6,False,,66.8,62.4,74.3,22.5,26.6,False,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-15,3,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,17.5,False,,74.3,80.6,100.8,81.5,30.9,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-16,4,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,21.0,False,,0.0,6.9,6.9,26.9,33.4,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-16,4,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,24.7,False,,6.9,12.5,18.1,46.2,40.3,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-16,4,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,16.7,False,,18.1,21.0,38.1,65.0,37.8,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-16,4,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,24.4,False,,38.1,33.6,44.6,21.5,27.9,False,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-16,4,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,19.8,False,,44.6,43.0,46.4,56.8,44.4,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-17,5,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,18.5,False,,0.0,8.3,8.3,28.3,31.8,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-17,5,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,17.0,True,34,8.3,28.6,48.9,75.6,24.6,True,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-17,5,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,15.9,False,,48.9,44.7,77.0,73.1,33.7,True,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-17,5,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,16.6,False,,77.0,69.0,81.1,19.1,31.4,False,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-17,5,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,22.1,False,,81.1,100.8,144.2,118.1,21.3,True,1.1
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-18,6,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,20.6,False,,0.0,28.1,28.1,48.1,18.7,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-18,6,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,15.6,False,,28.1,41.7,55.3,62.2,29.9,True,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-18,6,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,17.3,False,,55.3,50.9,69.2,58.9,41.7,False,1.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-18,6,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,13.9,False,,69.2,69.8,84.9,30.7,19.5,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-18,6,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,17.0,False,,84.9,82.1,92.1,62.2,40.5,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-19,0,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,20.3,False,,0.0,13.4,13.4,33.4,27.0,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-19,0,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,18.6,False,,13.4,26.1,38.7,60.3,30.8,True,0.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-19,0,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,16.6,False,,38.7,44.1,80.1,86.4,28.5,True,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-19,0,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,18.5,False,,80.1,68.5,86.6,21.5,28.0,False,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-19,0,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,14.4,True,35,86.6,103.8,144.7,113.1,22.3,True,1.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-20,1,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,11.6,False,,0.0,6.8,6.8,26.8,33.5,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-20,1,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,20.4,False,,6.8,13.3,19.8,48.0,38.7,False,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-20,1,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,23.1,False,,19.8,20.7,35.6,60.8,40.4,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-20,1,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,16.3,False,,35.6,41.6,69.5,48.9,12.3,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-20,1,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,21.3,False,,69.5,64.1,87.3,72.8,34.6,False,1.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-21,2,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,22.8,False,,0.0,12.2,12.2,32.2,27.9,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-21,2,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,17.6,False,,12.2,29.5,46.8,69.6,26.7,True,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-21,2,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,19.9,False,,46.8,38.9,57.7,55.9,44.0,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-21,2,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,14.8,False,,57.7,55.9,63.3,20.6,29.2,False,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-21,2,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,18.5,False,,63.3,69.0,86.1,77.8,32.4,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-22,3,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,15.3,False,,0.0,8.5,8.5,28.5,31.6,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-22,3,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,18.7,False,,8.5,15.0,21.5,48.0,38.8,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-22,3,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,19.0,False,,21.5,21.8,35.5,59.0,41.7,False,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-22,3,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,17.6,False,,35.5,33.5,43.4,22.9,26.2,False,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-22,3,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,17.3,False,,43.4,51.0,74.1,85.7,29.4,True,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-23,4,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,16.7,False,,0.0,10.5,10.5,30.5,29.5,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-23,4,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,15.7,False,,10.5,11.0,11.5,36.0,51.6,False,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-23,4,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.8,False,,11.5,16.5,27.4,60.9,40.4,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-23,4,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,15.2,False,,27.4,31.5,55.6,43.2,13.9,True,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-23,4,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,14.2,False,,55.6,64.9,111.8,111.2,22.7,True,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-24,5,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,13.3,False,,0.0,10.2,10.2,30.2,29.8,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-24,5,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,19.8,False,,10.2,17.4,24.7,49.5,37.6,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-24,5,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.5,False,,24.7,24.5,38.5,58.8,41.8,False,0.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-24,5,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,14.3,False,,38.5,36.1,45.0,21.5,27.9,False,0.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-24,5,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,15.0,False,,45.0,51.1,69.7,79.7,31.6,False,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-25,6,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,21.6,False,,0.0,22.2,22.2,42.2,21.3,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-25,6,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,18.4,False,,22.2,29.3,36.4,49.2,37.8,False,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-25,6,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,17.7,False,,36.4,36.1,49.8,58.4,42.1,False,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-25,6,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,21.0,False,,49.8,49.9,63.6,28.8,20.8,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-25,6,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,22.9,False,,63.6,64.0,78.5,69.9,36.0,False,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-26,0,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,21.8,True,34,0.0,41.3,41.3,61.3,14.7,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-26,0,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,17.1,False,,41.3,41.8,42.3,36.0,51.7,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-26,0,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,16.1,False,,42.3,48.9,63.1,65.8,37.4,False,1.1
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-26,0,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,20.6,False,,63.1,60.2,75.2,27.1,22.2,True,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-26,0,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,16.8,False,,75.2,73.2,81.3,61.1,41.3,False,1.1
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-27,1,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,17.3,False,,0.0,15.3,15.3,35.3,25.5,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-27,1,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,17.9,False,,15.3,22.9,30.5,50.2,37.1,False,0.5
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-27,1,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,19.7,False,,30.5,33.2,53.8,68.3,36.0,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-27,1,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,20.2,True,29,53.8,54.6,79.4,40.6,14.8,True,0.3
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-27,1,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,17.7,False,,79.4,74.1,89.2,64.8,38.9,False,1.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-28,2,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,15.6,False,,0.0,10.0,10.0,30.0,30.0,False,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-28,2,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,20.2,False,,10.0,14.3,18.7,43.7,42.6,False,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-28,2,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,14.4,False,,18.7,20.0,31.3,57.6,42.7,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-28,2,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,17.3,False,,31.3,32.8,48.3,32.0,18.8,True,0.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-28,2,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,20.0,True,33,48.3,63.1,109.7,116.4,21.6,True,1.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-29,3,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,15.9,False,,0.0,15.1,15.1,35.1,25.6,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-29,3,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,20.8,False,,15.1,23.0,30.9,50.8,36.6,False,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-29,3,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,18.3,False,,30.9,25.7,31.2,45.3,54.3,False,0.7
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-29,3,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,17.0,False,,31.2,37.3,49.9,33.7,17.8,True,0.4
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-29,3,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,20.7,False,,49.9,49.3,66.7,71.8,35.1,False,1.1
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-30,4,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,13.9,False,,0.0,19.6,19.6,39.6,22.7,True,0.0
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-30,4,1,winter,False,2,SRGN,MYA,46.0,31,57,59,2,80,53.1,False,0.2,6,clear,8000,22.3,False,,19.6,31.9,44.3,59.7,31.2,True,0.6
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-30,4,1,winter,False,3,MYA,CPT,87.0,41,104,106,2,80,54.7,False,0.25,7,clear,8000,23.1,False,,44.3,50.1,86.4,87.1,28.2,True,0.9
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-30,4,1,winter,False,4,CPT,RRB,97.0,10,121,123,2,70,40.0,False,0.25,8,clear,8000,16.5,False,,86.4,78.6,105.2,33.8,17.8,True,0.2
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-30,4,1,winter,False,5,RRB,SBC,139.0,42,178,178,0,90,45.8,False,0.45,8,clear,8000,15.3,False,,105.2,105.9,126.2,76.0,33.2,False,0.8
56215,Mysuru-Bengaluru Passenger,R5,passenger,5,2026-01-31,5,1,winter,False,1,MYS,SRGN,15.0,15,20,22,2,70,45.0,False,0.2,6,clear,8000,18.7,False,,0.0,10.0,10.0,30.0,30.0,False,0.0
